timestamp,open,high,low,close,volume
1761273900000,110641.70,110839.90,110507.40,110514.90,936.695
1761274800000,110515.00,110587.90,110382.50,110446.30,553.950
1761275700000,110446.20,110507.40,110397.30,110409.10,333.202
1761276600000,110409.10,110444.50,110220.00,110371.80,729.955
1761277500000,110371.70,110413.40,110243.80,110399.90,471.801
1761278400000,110399.90,110584.10,110274.40,110570.20,508.894
1761279300000,110570.10,110980.00,110483.30,110904.50,1683.482
1761280200000,110904.40,111488.00,110890.50,111075.30,3685.065
1761281100000,111075.30,111272.00,111029.80,111117.70,997.153
1761282000000,111117.70,111178.00,110902.10,111087.80,1369.971
1761282900000,111087.90,111128.90,110880.50,110946.10,817.269
1761283800000,110946.10,111234.60,110916.60,111108.20,1213.304
1761284700000,111108.20,111267.60,111090.90,111193.00,966.108
1761285600000,111193.10,111200.00,111063.40,111167.30,574.938
1761286500000,111167.20,111290.80,111075.00,111274.40,618.822
1761287400000,111274.30,111450.00,111248.10,111373.90,908.106
1761288300000,111373.90,111450.00,111289.30,111413.20,655.511
1761289200000,111413.20,111498.80,111070.10,111088.00,1367.357
1761290100000,111087.90,111184.90,111035.80,111173.70,635.911
1761291000000,111173.70,111221.70,110843.00,110893.10,1319.745
1761291900000,110893.10,111100.10,110723.90,111013.70,2198.055
1761292800000,111013.70,111193.80,110759.00,111052.40,1634.141
1761293700000,111052.30,111052.40,110758.90,110771.10,742.734
1761294600000,110771.10,111072.90,110648.40,111056.30,1116.075
1761295500000,111056.20,111188.50,111004.30,111045.80,1025.631
1761296400000,111045.80,111340.90,110946.10,111294.00,1255.049
1761297300000,111294.30,111400.00,111234.90,111389.10,595.052
1761298200000,111389.10,111400.00,111160.70,111343.60,682.028
1761299100000,111343.70,111438.30,111200.00,111280.00,658.189
1761300000000,111280.10,111280.10,111134.30,111225.00,458.760
1761300900000,111225.10,111230.90,111000.00,111034.70,745.495
1761301800000,111034.90,111220.40,111034.90,111126.10,1246.293
1761302700000,111126.10,111163.80,111033.20,111063.40,347.301
1761303600000,111063.50,111229.90,111007.00,111190.20,505.509
1761304500000,111190.20,111222.60,111030.40,111072.60,337.622
1761305400000,111072.50,111072.60,110496.50,110940.70,2838.888
1761306300000,110940.70,111078.40,110834.10,111006.70,987.334
1761307200000,111006.70,111245.20,111006.70,111126.80,983.501
1761308100000,111126.70,111133.50,110808.40,110947.20,1890.811
1761309000000,110947.20,112086.00,110836.30,111501.30,9566.495
1761309900000,111501.40,111524.90,111101.20,111247.50,1754.642
1761310800000,111247.50,111386.40,111097.20,111135.20,1148.709
1761311700000,111135.20,111343.70,111079.60,111175.20,929.865
1761312600000,111175.20,111254.00,110600.00,110617.00,3674.808
1761313500000,110617.10,110917.30,110316.00,110884.60,3507.011
